"Cód Transacción","Cód Transacción","Descripción Transacción","Artículo","Descripción Artículo","Planta","Desc. Planta","Cód. Configuración","Dirección","Cantidad","UdM","Dirección Paralela","Ctd Paralela","UdM Paralela","Ubicación","Almacén","Cajón","Fila","Nivel","Caja","Nº Lote","Nº Serie","Cód. Condición","Desc. Cód. Condición","Nº R/D/R","Nº Rev","Fecha Caducidad","Ref Orden 1","Ref Orden 2","Ref Orden 3","Ref Orden 4","Tipo Orden","Coste","Coste Inventario","Coste Total","Creado","Hora Creación","Nota","Realizado Por","Fecha Aplicada","Incl en Art Agr por Periodo","Incl.Valor Agreg. por Per.","Devol/Deshec","Propiedad","Propietario","Nombre Propietario","Propiedad Previo","Propietario Previo","Nombre Propietario Previo","Cód. Programa","Descripción de Programa","Cód Proyecto","Nombre Proyecto","Cód Subproyecto","Descripción Subproyecto","Cód Actividad","Descripción Actividad","Secuencia Actividad","Tiene Errores Contab","Tiene Contab Trasnferidas","Cód Inf Trans Inv","Fecha Aplicada Fecha Modificación","Fecha Aplicada Modificada por Usuario"
"1,909,018","INTSHIP","Consumo para Solic.Material","P14.006.GU0040","GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, CON REVESTIMIENTO DE ESPUMA DE NITRILO","05M-O","TERMOPICHINCHA M-O","*","-","1","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","223963","3","1","1","Solicitud Material","10.53","10.53","10.53","16/01/2017","12:14:10","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307139","",""
"1,909,022","INTSHIP","Consumo para Solic.Material","P12.016.CL0001","CLIPS REGULAR","05M-O","TERMOPICHINCHA M-O","*","-","1","jgo","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","223964","1","1","1","Solicitud Material","0.19","0.19","0.19","16/01/2017","13:17:46","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307143","",""
"1,909,023","INTSHIP","Consumo para Solic.Material","P12.017.GR0001","GRAPAS 26-6","05M-O","TERMOPICHINCHA M-O","*","-","1","jgo","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","223964","2","1","1","Solicitud Material","0.3","0.3","0.3","16/01/2017","13:17:46","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307143","",""
"1,909,024","INTSHIP","Consumo para Solic.Material","P12.002.ES0001","ESFEROGRAFICO AZUL","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","223964","3","1","1","Solicitud Material","0.15","0.15","0.15","16/01/2017","13:17:46","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307143","",""
"1,909,029","INTSHIP","Consumo para Solic.Material","P05.020.PZ0035","PINZA DE 125MM, PARA INSTALAR ANILLOS INTERIORES","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","223971","1","1","1","Solicitud Material","56.32","56.32","56.32","16/01/2017","13:21:29","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307146","",""
"1,909,030","INTSHIP","Consumo para Solic.Material","P05.020.PZ0036","PINZA DE 125MM,PARA INSTALAR ANILLOS EXTERIORES","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","223971","2","1","1","Solicitud Material","138.92","138.92","138.92","16/01/2017","13:21:30","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307146","",""
"1,909,037","INTSHIP","Consumo para Solic.Material","P12.019.PB0001","PAPEL BOND 75 GR. A4 -RESMA","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","223973","1","1","1","Solicitud Material","2.51","2.51","2.51","16/01/2017","13:38:18","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307149","",""
"1,909,038","INTSHIP","Consumo para Solic.Material","P12.020.SM0010","SOBRE AMARILLO F3","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","223973","2","1","1","Solicitud Material","0.06","0.12","0.12","16/01/2017","13:38:19","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307149","",""
"1,909,040","INTSHIP","Consumo para Solic.Material","P14.006.GU0040","GUANTE DE NYLON TRICOTADO SIN COSTURA, GALGA 18, CON REVESTIMIENTO DE ESPUMA DE NITRILO","05M-O","TERMOPICHINCHA M-O","*","-","1","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","223974","1","1","1","Solicitud Material","10.53","10.53","10.53","16/01/2017","13:41:37","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307151","",""
"1,909,048","INTSHIP","Consumo para Solic.Material","P14.006.GU0008","GUANTE DE NITRILO","05M-O","TERMOPICHINCHA M-O","*","-","1","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","223977","1","1","1","Solicitud Material","3.03","3.03","3.03","16/01/2017","13:45:09","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307152","",""
"1,909,101","INTSHIP","Consumo para Solic.Material","P14.006.GU0008","GUANTE DE NITRILO","05M-O","TERMOPICHINCHA M-O","*","-","1","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","223979","1","1","1","Solicitud Material","3.03","3.03","3.03","16/01/2017","13:48:18","INT","VTIXE","16/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","307155","",""
"2,010,230","INVM-ISS","Transferencia Interna - Salida","P02.005.PR0647","PERNO DE ACERO 7/16 X 3""","05M-O","TERMOPICHINCHA M-O","*","-","100","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","","","","","","0.11","11.2","11.2","23/03/2017","8:34:10","","VTIXE","23/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316823","",""
"1,994,912","INTSHIP","Consumo para Solic.Material","P14.006.GN0002","GUANTE DE CUERO -CORTOS-34.1.G.001","05M-O","TERMOPICHINCHA M-O","*","-","1","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","229402","3","1","1","Solicitud Material","5.24","5.24","5.24","08/03/2017","11:05:19","INT","VTIXE","08/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","314709","",""
"2,015,866","WOISS","Emitir para Orden de Trabajo","P02.005.AR0296","ARANDELA PLANA 5/32""","05M-O","TERMOPICHINCHA M-O","*","-","3","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3176","*","","25","Orden Trabajo","0.02","0.07","0.07","29/03/2017","15:30:28","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,867","WOISS","Emitir para Orden de Trabajo","P03.008.LI0037","LIMPIADOR DE CONTACTOS  ELECTRONICOS","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3176","*","","26","Orden Trabajo","16.52","16.52","16.52","29/03/2017","15:30:29","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"1,897,166","WOISS","Emitir para Orden de Trabajo","P13.015.VL0001","FIBRA LIMPIADORA (VILEDA) 100 X 150MM","05M-O","TERMOPICHINCHA M-O","*","-","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","2503","*","","2","Orden Trabajo","3.86","19.29","19.29","04/01/2017","14:31:02","","MTOAQUIZA","04/01/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","","",""
"2,015,860","WOISS","Emitir para Orden de Trabajo","P02.005.AR0028","ARANDELA PLANA DE 8 MM","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3176","*","","19","Orden Trabajo","0.04","0.04","0.04","29/03/2017","15:30:25","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,861","WOISS","Emitir para Orden de Trabajo","P02.005.AR0092","ARANDELA DE PRESION 7/16","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3176","*","","20","Orden Trabajo","0.04","0.04","0.04","29/03/2017","15:30:26","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,862","WOISS","Emitir para Orden de Trabajo","P03.010.MT0071","MATERIAL AISLANTE TAYPE- ROLLO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3176","*","","21","Orden Trabajo","0.81","0.81","0.81","29/03/2017","15:30:26","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,863","WOISS","Emitir para Orden de Trabajo","P02.005.AR0142","ARANDELA PLANA 7/16""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3176","*","","22","Orden Trabajo","0.07","0.07","0.07","29/03/2017","15:30:27","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,864","WOISS","Emitir para Orden de Trabajo","P02.005.AR0188","ARANDELA DE SEGURIDAD","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3176","*","","23","Orden Trabajo","1.06","1.06","1.06","29/03/2017","15:30:27","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,865","WOISS","Emitir para Orden de Trabajo","P02.005.AR0221","ARANDELA PLANA   ACERO  INOX   5/8""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3176","*","","24","Orden Trabajo","0.53","0.53","0.53","29/03/2017","15:30:28","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,868","WOISS","Emitir para Orden de Trabajo","P02.005.PR0159","PERNO M10 X 40MM, HILO FINO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3176","*","","27","Orden Trabajo","0.22","0.22","0.22","29/03/2017","15:30:29","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,869","WOISS","Emitir para Orden de Trabajo","P01.140.BT0003","BATERIAS ALCALINA DE 9V","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3176","*","","28","Orden Trabajo","3.75","3.75","3.75","29/03/2017","15:30:30","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,870","WOISS","Emitir para Orden de Trabajo","P02.005.PR0239","PERNO ACERO 3/8 X 1 1/4""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3176","*","","29","Orden Trabajo","0.2","0.2","0.2","29/03/2017","15:30:30","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,871","WOISS","Emitir para Orden de Trabajo","P02.005.PR0244","PERNO DE ACERO DE 5/16"" X 3/4""","05M-O","TERMOPICHINCHA M-O","*","-","24","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3176","*","","30","Orden Trabajo","0.07","1.67","1.67","29/03/2017","15:30:31","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,872","WOISS","Emitir para Orden de Trabajo","P02.005.PR0274","PERNO DE ACERO 1/4"" X 3/4 "" GR 8","05M-O","TERMOPICHINCHA M-O","*","-","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3176","*","","31","Orden Trabajo","0.06","0.29","0.29","29/03/2017","15:30:31","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,873","WOISS","Emitir para Orden de Trabajo","P02.005.PR0345","PERNO DE ACERO 10 X 30-1.5","05M-O","TERMOPICHINCHA M-O","*","-","6","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3176","*","","32","Orden Trabajo","0.17","0.99","0.99","29/03/2017","15:30:32","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,874","WOISS","Emitir para Orden de Trabajo","P02.033.RE0001","RETAZOS - TRAPOS","05M-O","TERMOPICHINCHA M-O","*","-","5","lb","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3176","*","","33","Orden Trabajo","2.36","11.79","11.79","29/03/2017","15:30:32","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,875","WOISS","Emitir para Orden de Trabajo","P02.005.PR0285","PERNO PRISIONERO M6 X 16","05M-O","TERMOPICHINCHA M-O","*","-","10","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3176","*","","34","Orden Trabajo","0.23","2.28","2.28","29/03/2017","15:30:33","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,876","WOISS","Emitir para Orden de Trabajo","P03.023.LI0006","LIQUIDO DE  FRENOS.","05M-O","TERMOPICHINCHA M-O","*","-","1","l","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3176","*","","35","Orden Trabajo","9.52","9.52","9.52","29/03/2017","15:30:33","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"2,015,877","WOISS","Emitir para Orden de Trabajo","P02.004.EM0640","EMPAQUE ORING EN VITON DE 4 MM","05M-O","TERMOPICHINCHA M-O","*","-","3","m","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3176","*","","36","Orden Trabajo","53.58","160.74","160.74","29/03/2017","15:30:34","","VTIXE","29/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317864","",""
"1,962,559","WOISS","Emitir para Orden de Trabajo","P02.026.MN0058","MANGUERA DE PLASTICO, ANILLADA 1/2""","05M-O","TERMOPICHINCHA M-O","*","-","10","m","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3065","*","","1","Orden Trabajo","1.74","17.36","17.36","06/02/2017","15:50:43","","VTIXE","06/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","310501","",""
"1,962,560","WOISS","Emitir para Orden de Trabajo","P02.021.TM0005","TOMACORRIENTE  DOBLE DE PARED","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3065","*","","2","Orden Trabajo","1.43","1.43","1.43","06/02/2017","15:50:44","","VTIXE","06/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","310501","",""
"1,962,561","WOISS","Emitir para Orden de Trabajo","P02.030.IN0001","INTERRUPTOR SIMPLE, PARA CAJETIN","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3065","*","","3","Orden Trabajo","1.79","1.79","1.79","06/02/2017","15:50:45","","VTIXE","06/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","310501","",""
"1,962,562","WOISS","Emitir para Orden de Trabajo","P02.015.CJ0009","CAJETIN SOBREPUESTO","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3065","*","","4","Orden Trabajo","2.22","4.44","4.44","06/02/2017","15:50:46","","VTIXE","06/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","310501","",""
"1,962,563","WOISS","Emitir para Orden de Trabajo","P02.005.TF0003","TACO FISHER # 6","05M-O","TERMOPICHINCHA M-O","*","-","6","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3065","*","","5","Orden Trabajo","0.03","0.17","0.17","06/02/2017","15:50:48","","VTIXE","06/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","310501","",""
"1,962,564","WOISS","Emitir para Orden de Trabajo","P02.005.TN0235","TORNILLO COLEPATO 8 X 1","05M-O","TERMOPICHINCHA M-O","*","-","6","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3065","*","","6","Orden Trabajo","0.02","0.15","0.15","06/02/2017","15:50:49","","VTIXE","06/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","310501","",""
"1,962,565","WOISS","Emitir para Orden de Trabajo","P02.011.CB0035","CABLE SOLIDO NO.12","05M-O","TERMOPICHINCHA M-O","*","-","25","m","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3065","*","","7","Orden Trabajo","0.64","15.89","15.89","06/02/2017","15:50:50","","VTIXE","06/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","310501","",""
"2,001,786","INVM-ISS","Transferencia Interna - Salida","P01.038.RT0014","TEMPORIZADOR ELECTRONICO MULTIFUNCION 24-240 VAC/VDC","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","","","","","","89.55","89.55","89.55","15/03/2017","16:16:46","","VTIXE","15/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","315897","",""
"2,001,788","INVM-ISS","Transferencia Interna - Salida","P01.038.RT0015","TEMPORIZADOR MULTIFUNCION  ON/OFF DELAY  0 - 220 VDC / VAC  2NO - 2 NC/0-10 MIN","05M-O","TERMOPICHINCHA M-O","*","-","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","","","","","","37.83","189.13","189.13","15/03/2017","16:17:28","","VTIXE","15/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","315897","",""
"2,006,108","ARRIVAL","Recepción de Orden de Compra","P03.031.CO0003","CO2- GAS","05M-O","TERMOPICHINCHA M-O","*","+","20","KILOGRAMOS","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100045881","4","1","1","Orden Compra","1.2","23.94","23.94","21/03/2017","8:38:05","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316540","21/03/2017 8:38:05","VTIXE"
"2,006,134","INTSHIP","Consumo para Solic.Material","P12.051.PI0001","PILAS PEQUEÑAS 2 AA","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","27/05/2014","230518","1","1","1","Solicitud Material","1.57","6.29","6.29","21/03/2017","8:43:32","INT","VTIXE","21/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316543","",""
