"Cód Transacción","Cód Transacción","Descripción Transacción","Artículo","Descripción Artículo","Planta","Desc. Planta","Cód. Configuración","Dirección","Cantidad","UdM","Dirección Paralela","Ctd Paralela","UdM Paralela","Ubicación","Almacén","Cajón","Fila","Nivel","Caja","Nº Lote","Nº Serie","Cód. Condición","Desc. Cód. Condición","Nº R/D/R","Nº Rev","Fecha Caducidad","Ref Orden 1","Ref Orden 2","Ref Orden 3","Ref Orden 4","Tipo Orden","Coste","Coste Inventario","Coste Total","Creado","Hora Creación","Nota","Realizado Por","Fecha Aplicada","Incl en Art Agr por Periodo","Incl.Valor Agreg. por Per.","Devol/Deshec","Propiedad","Propietario","Nombre Propietario","Propiedad Previo","Propietario Previo","Nombre Propietario Previo","Cód. Programa","Descripción de Programa","Cód Proyecto","Nombre Proyecto","Cód Subproyecto","Descripción Subproyecto","Cód Actividad","Descripción Actividad","Secuencia Actividad","Tiene Errores Contab","Tiene Contab Trasnferidas","Cód Inf Trans Inv","Fecha Aplicada Fecha Modificación","Fecha Aplicada Modificada por Usuario"
"279,213","ARRIVAL","Recepción de Orden de Compra","P02.005.PR0579","PERNO DE ANCLAJE 5/8 X 4 1/4 (M16)","05M-O","TERMOPICHINCHA M-O","*","+","30","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","P100010544","3","1","1","Orden Compra","1.16","34.78","34.78","16/01/2013","15:24:58","","VTIXE","07/01/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","42167","16/01/2013 15:24:59","VTIXE"
"279,214","ARRIVAL","Recepción de Orden de Compra","P02.006.BR0067","BROCA  HSS 5/8""","05M-O","TERMOPICHINCHA M-O","*","+","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","P100010544","4","1","1","Orden Compra","4.13","4.13","4.13","16/01/2013","15:24:59","","VTIXE","07/01/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","42167","16/01/2013 15:24:59","VTIXE"
"279,216","ARRIVAL","Recepción de Orden de Compra","P02.029.PL0007","PLANCHA DE ASBESTO TBA 1/16","05M-O","TERMOPICHINCHA M-O","*","+","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","P100010580","1","1","1","Orden Compra","118.72","237.44","237.44","16/01/2013","15:28:28","","VTIXE","11/01/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","42170","16/01/2013 15:28:28","VTIXE"
"277,507","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","292,677","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100010341","1","1","1","Orden Compra","0.92","268,887.65","268,887.65","14/01/2013","10:42:29","","VTIXE","02/01/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","41773","14/01/2013 10:42:30","VTIXE"
"610,187","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","1,784","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","COMBUST-RECUPERADO","*","","","*","1","","P100018877","1","1","1","Orden Compra","0","0","0","01/11/2013","14:49:42","","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","FALSE","87690","01/11/2013 14:49:42","VTIXE"
"610,225","INTSHIP","Consumo para Solic.Material","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","-","1,136","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","63480","1","1","1","Solicitud Material","0.92","1,043.16","1,043.16","01/11/2013","15:01:05","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87704","01/11/2013 15:01:43","VTIXE"
"610,495","INTSHIP","Consumo para Solic.Material","P02.013.LM0068","LUMINARIA TIPO COBRA 400 W- 220 V CON BASE Y FOTOCELULA","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","63336","1","1","1","Solicitud Material","140.9","140.9","140.9","01/11/2013","16:10:08","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:07","VTIXE"
"610,496","INTSHIP","Consumo para Solic.Material","P02.013.FC0063","FOCO DE SODIO 220 V- 400 W","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","63336","2","1","1","Solicitud Material","16.04","16.04","16.04","01/11/2013","16:10:08","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:07","VTIXE"
"610,497","INTSHIP","Consumo para Solic.Material","P02.013.FC0031","FOCO BAYONETA 130V-2W 125DC","05M-O","TERMOPICHINCHA M-O","*","-","12","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","3","1","1","Solicitud Material","1.95","23.37","23.37","01/11/2013","16:10:08","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:07","VTIXE"
"610,498","INTSHIP","Consumo para Solic.Material","P02.015.SP0006","ESPAGUETI TERMICO","05M-O","TERMOPICHINCHA M-O","*","-","1","m","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","63336","4","1","1","Solicitud Material","2.8","2.8","2.8","01/11/2013","16:10:08","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:07","VTIXE"
"610,499","INTSHIP","Consumo para Solic.Material","P02.015.SP0002","ESPAGUETI Nº 10 (2.5 MM) PROTECTOR DE CABLE","05M-O","TERMOPICHINCHA M-O","*","-","1","m","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","5","1","1","Solicitud Material","0.7","0.7","0.7","01/11/2013","16:10:08","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:07","VTIXE"
"610,500","INTSHIP","Consumo para Solic.Material","P02.021.TM0002","TOMA DOBLE POLARIZADA DE 125V EAG","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","6","1","1","Solicitud Material","1.4","1.4","1.4","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:07","VTIXE"
"610,501","INTSHIP","Consumo para Solic.Material","P02.006.DD0012","DISCO DE DESBASTE 4 1/2 X 1/4 X 7/8""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","7","1","1","Solicitud Material","1.48","1.48","1.48","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:08","VTIXE"
"610,502","INTSHIP","Consumo para Solic.Material","P02.013.FA0001","FOCOS 110 V 100W","05M-O","TERMOPICHINCHA M-O","*","-","3","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","8","1","1","Solicitud Material","1.37","4.11","4.11","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:08","VTIXE"
"610,503","INTSHIP","Consumo para Solic.Material","P02.013.FA0009","FLUORESCENTE 32W","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","9","1","1","Solicitud Material","1.72","6.88","6.88","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:08","VTIXE"
"610,504","INTSHIP","Consumo para Solic.Material","P02.013.FA0005","FLUORESCENTES 40 W","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","10","1","1","Solicitud Material","1.22","4.88","4.88","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:08","VTIXE"
"610,505","INTSHIP","Consumo para Solic.Material","P01.033.CC0033","MINICONTACTOR DE CONTROL 2NO 2NC BOBINA A 110 VDC","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","11","1","1","Solicitud Material","73.73","73.73","73.73","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:08","VTIXE"
"610,506","INTSHIP","Consumo para Solic.Material","01.033.CT0048","CONTACTOR TRIFASICO AC3, 600V, 60HP BOBINA 125DC, ITH 125A, 2NO-2NC (6A-500V)","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","12","1","1","Solicitud Material","405.37","405.37","405.37","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:08","VTIXE"
"610,507","INTSHIP","Consumo para Solic.Material","01.033.CT0042","CONTACTO AUXILIAR 2NA 2NC, PARA CONTACTOR DE 5KW 220V BOB.125 VDC","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","13","1","1","Solicitud Material","24.98","24.98","24.98","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:08","VTIXE"
"610,508","INTSHIP","Consumo para Solic.Material","P02.013.LU0005","LUZ PILOTO XB4BV64 ROJA 24VDC","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","14","1","1","Solicitud Material","6.51","6.51","6.51","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:08","VTIXE"
"610,509","INTSHIP","Consumo para Solic.Material","P02.013.LU0011","LUZ PILOTO XB4BV63 VERDE 24VDC","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","15","1","1","Solicitud Material","6.51","6.51","6.51","01/11/2013","16:10:09","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:09","VTIXE"
"610,510","INTSHIP","Consumo para Solic.Material","P12.015.CI0003","CINTA C/AMARILLO PARA ETIQUETADORA","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","16","1","1","Solicitud Material","33.42","33.42","33.42","01/11/2013","16:10:10","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:09","VTIXE"
"610,511","INTSHIP","Consumo para Solic.Material","02.013.FC0059","FOCO AHORRADOR ESPIRAL 25W","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","17","1","1","Solicitud Material","7.25","7.25","7.25","01/11/2013","16:10:10","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:09","VTIXE"
"610,512","INTSHIP","Consumo para Solic.Material","P01.033.CT0051","CONTACTO AUXILIAR 2NO 2NC","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","18","1","1","Solicitud Material","17.45","17.45","17.45","01/11/2013","16:10:10","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:09","VTIXE"
"610,513","INTSHIP","Consumo para Solic.Material","P01.033.CN0043","CONTACTOR TRIPOLAR DE FUERZA AC3, 32AMP","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","19","1","1","Solicitud Material","283.73","283.73","283.73","01/11/2013","16:10:10","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:09","VTIXE"
"610,514","INTSHIP","Consumo para Solic.Material","P02.021.TM0005","TOMACORRIENTE  DOBLE DE PARED","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","20","1","1","Solicitud Material","2.02","2.02","2.02","01/11/2013","16:10:10","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:09","VTIXE"
"610,515","INTSHIP","Consumo para Solic.Material","P02.026.CD0051","CODO EMT DE 1 1/2""","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","22","1","1","Solicitud Material","3.47","6.95","6.95","01/11/2013","16:10:10","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:10","VTIXE"
"610,516","INTSHIP","Consumo para Solic.Material","P02.009.FU0022","FUSIBLE TIPO BARRA 36A","05M-O","TERMOPICHINCHA M-O","*","-","3","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","23","1","1","Solicitud Material","1.46","4.39","4.39","01/11/2013","16:10:11","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:10","VTIXE"
"610,517","INTSHIP","Consumo para Solic.Material","P02.009.FU0135","PORTA FUSIBLE 10A 250 VAC","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","24","1","1","Solicitud Material","0.52","1.05","1.05","01/11/2013","16:10:11","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:10","VTIXE"
"610,518","INTSHIP","Consumo para Solic.Material","P02.010.TR0138","TERMINAL PIN 14-16 AUTOMACHINABLE","05M-O","TERMOPICHINCHA M-O","*","-","10","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","26","1","1","Solicitud Material","0.05","0.54","0.54","01/11/2013","16:10:11","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:10","VTIXE"
"610,519","INTSHIP","Consumo para Solic.Material","P02.010.TR0079","TERMINAL DE OJO Nº 12-10","05M-O","TERMOPICHINCHA M-O","*","-","6","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63336","27","1","1","Solicitud Material","0.1","0.59","0.59","01/11/2013","16:10:11","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:10","VTIXE"
"610,520","INTSHIP","Consumo para Solic.Material","P02.019.AR0009","AMARRA PLASTICA 25 CM","05M-O","TERMOPICHINCHA M-O","*","-","5","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63336","28","1","1","Solicitud Material","0.06","0.32","0.32","01/11/2013","16:10:11","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:10","VTIXE"
"610,521","INTSHIP","Consumo para Solic.Material","P02.011.CA0226","CABLE SUPERFLEX 4 X 12 1KV 90ºC","05M-O","TERMOPICHINCHA M-O","*","-","3","m","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","63336","29","1","1","Solicitud Material","2.67","8","8","01/11/2013","16:10:11","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87739","01/11/2013 16:11:10","VTIXE"
"610,571","INTSHIP","Consumo para Solic.Material","P01.032.BK0009","BREAKER 30A","05INV","TERMOPICHINCHA INV","*","-","1","UNIDAD","","","","SRAI0000","SANTA ROSA INV","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63496","1","1","1","Solicitud Material","8.68","8.68","8.68","01/11/2013","16:16:49","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87742","01/11/2013 16:17:16","VTIXE"
"610,572","INTSHIP","Consumo para Solic.Material","P02.021.TM0002","TOMA DOBLE POLARIZADA DE 125V EAG","05INV","TERMOPICHINCHA INV","*","-","1","UNIDAD","","","","SRAI0000","SANTA ROSA INV","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63496","2","1","1","Solicitud Material","0.65","0.65","0.65","01/11/2013","16:16:49","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87742","01/11/2013 16:17:16","VTIXE"
"610,605","INTSHIP","Consumo para Solic.Material","P02.021.TM0005","TOMACORRIENTE  DOBLE DE PARED","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63337","2","1","1","Solicitud Material","2.02","2.02","2.02","01/11/2013","17:07:21","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87752","01/11/2013 17:07:52","VTIXE"
"610,606","INTSHIP","Consumo para Solic.Material","P02.015.CJ0009","CAJETIN SOBREPUESTO","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63337","3","1","1","Solicitud Material","1.62","3.23","3.23","01/11/2013","17:07:21","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87752","01/11/2013 17:07:52","VTIXE"
"610,607","INTSHIP","Consumo para Solic.Material","P02.010.TR0055","TERMINAL TIPO PIN 14-16","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","63337","4","1","1","Solicitud Material","0.13","0.51","0.51","01/11/2013","17:07:21","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87752","01/11/2013 17:07:52","VTIXE"
"610,608","INTSHIP","Consumo para Solic.Material","P02.005.TN0235","TORNILLO COLEPATO 8 X 1","05M-O","TERMOPICHINCHA M-O","*","-","30","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","63337","5","1","1","Solicitud Material","0.03","0.81","0.81","01/11/2013","17:07:21","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87752","01/11/2013 17:07:52","VTIXE"
"610,609","INTSHIP","Consumo para Solic.Material","P02.005.TF0001","TACO FISHER 8","05M-O","TERMOPICHINCHA M-O","*","-","30","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","63337","6","1","1","Solicitud Material","0.03","1.04","1.04","01/11/2013","17:07:21","INT","VTIXE","31/10/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","87752","01/11/2013 17:07:52","VTIXE"
